"group_displayname","user_nickname","user_info","content","content_type","robot_id","robot_displayname","user_signature","time","region","city"
"Wilson_政府补助","Wilson","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Wilson"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b"", ""PYInitial"": ""WILSON"", ""PYQuanPin"": ""Wilson"", ""Signature"": ""每天都是新的开始。"", ""UniFriend"": 0, ""AttrStatus"": 38207749, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b&chatroomid=@ab667121a0d7f3295a69a87dc880a277&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""Wilson_政府补助"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@ab667121a0d7f3295a69a87dc880a277"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Note","robot-1","珍妮m",NULL,"1524828156",NULL,NULL
"Wilson_室内外装修","Tim.","[{""Sex"": 1, ""Uin"": 0, ""City"": ""广州"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""xia"", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""Tim."", ""OwnerUin"": 0, ""Province"": ""广东"", ""UserName"": ""@b845a3ee064dc00ff9c968a5b81d7cd5"", ""PYInitial"": ""TIM"", ""PYQuanPin"": ""Tim"", ""Signature"": ""人行水穷处，坐起云起时。"", ""UniFriend"": 0, ""AttrStatus"": 34052711, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@b845a3ee064dc00ff9c968a5b81d7cd5&chatroomid=@42a74e328464fd29ef0d0670f4137821&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@42a74e328464fd29ef0d0670f4137821"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","@阿祝 促销产品 和原价549那一套一模一样 就一个大电池一个小电池","Text","robot-1","珍妮k",NULL,"1524828264",NULL,NULL
"Wilson_房东群乒乓","frank_f-oakville","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""frank_f"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@f3d7dfb57fe2bc891a5c6e326dbc771b6d46d68f90d99ef67788563aa3ef9bd1"", ""PYInitial"": ""FRANKF"", ""PYQuanPin"": ""frankf"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 33690525, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f3d7dfb57fe2bc891a5c6e326dbc771b6d46d68f90d99ef67788563aa3ef9bd1&chatroomid=@c1843ee597d94feb7e77ee21176331a2&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""frank_f-oakville"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@c1843ee597d94feb7e77ee21176331a2"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","学霸进步很大","Text","robot-1","珍妮9",NULL,"1524829131",NULL,NULL
"Wilson_剧本之家1","fioooooooo","[{""Sex"": 2, ""Uin"": 0, ""City"": ""Toronto"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 129, ""Statues"": 0, ""NickName"": ""fioooooooo"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@cdde2f57294b8f5508d1ff2c7c79dcad217173d6da83c804b1f67f6a8351bd7c"", ""PYInitial"": ""FIOOOOOOOO"", ""PYQuanPin"": ""fioooooooo"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 33658917, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@cdde2f57294b8f5508d1ff2c7c79dcad217173d6da83c804b1f67f6a8351bd7c&chatroomid=@541db528e39eaba866a4b7289cd5d4d6&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@541db528e39eaba866a4b7289cd5d4d6"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","没别的，就问你扛不扛揍！","Sharing","robot-1","珍妮本",NULL,"1524829138",NULL,NULL
"Wilson_房东群乒乓","frank_f-oakville","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""frank_f"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@f3d7dfb57fe2bc891a5c6e326dbc771b6d46d68f90d99ef67788563aa3ef9bd1"", ""PYInitial"": ""FRANKF"", ""PYQuanPin"": ""frankf"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 33690525, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f3d7dfb57fe2bc891a5c6e326dbc771b6d46d68f90d99ef67788563aa3ef9bd1&chatroomid=@c1843ee597d94feb7e77ee21176331a2&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""frank_f-oakville"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@c1843ee597d94feb7e77ee21176331a2"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]",,"Sharing","robot-1","珍妮9",NULL,"1524829158",NULL,NULL
"Wilson_UoT2017engineering","Joe Huang","[{""Sex"": 1, ""Uin"": 0, ""City"": ""Toronto"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""Son"", ""SnsFlag"": 177, ""Statues"": 0, ""NickName"": ""Joe Huang"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@5989668799fe8a3aa57425190fe45b42"", ""PYInitial"": ""JOEHUANG"", ""PYQuanPin"": ""JoeHuang"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 105228903, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@5989668799fe8a3aa57425190fe45b42&chatroomid=@a164770814be935731e1e803087773a3&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a164770814be935731e1e803087773a3"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","jre系列","Text","robot-1","珍妮学",NULL,"1524829199",NULL,NULL
,"Wilson","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Wilson"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b"", ""PYInitial"": ""WILSON"", ""PYQuanPin"": ""Wilson"", ""Signature"": ""每天都是新的开始。"", ""UniFriend"": 0, ""AttrStatus"": 38207749, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b&chatroomid=@bce115a100921486942798ef67921c0c&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@bce115a100921486942798ef67921c0c"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Note","robot-1",,NULL,"1524829429",NULL,NULL
"Wilson_房东网","村长","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""Hongwei"", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@5d07f0c685d9bbe6d8aa8d153a8aadde89712e178f05038ecb1e62b74447580d"", ""PYInitial"": ""HONGWEI"", ""PYQuanPin"": ""Hongwei"", ""Signature"": "" "", ""UniFriend"": 0, ""AttrStatus"": 2181398535, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@5d07f0c685d9bbe6d8aa8d153a8aadde89712e178f05038ecb1e62b74447580d&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""村长"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Picture","robot-1","珍妮姐",NULL,"1524829632",NULL,NULL
"Wilson_房东网","村长","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""Hongwei"", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@5d07f0c685d9bbe6d8aa8d153a8aadde89712e178f05038ecb1e62b74447580d"", ""PYInitial"": ""HONGWEI"", ""PYQuanPin"": ""Hongwei"", ""Signature"": "" "", ""UniFriend"": 0, ""AttrStatus"": 2181398535, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@5d07f0c685d9bbe6d8aa8d153a8aadde89712e178f05038ecb1e62b74447580d&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""村长"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","这又是一个买房后不交接被严重判罚的案例：

房子卖出了个好价格$2.022Million，但是买家走开，不去交接。只好上市再卖，终于痛心卖出$1.648 Million。

卖家告上法庭，原买家脱不了干系。卖家的售房记录清楚：原卖价和后卖价价差，以及没有交接之后发生的维护费、地税、后来交接的经纪费用，律师费用等，共$377,744.76

裁决：
a)原买家赔偿$277,744.76 加利息给卖家
b)原买房支付押金$100,000，加上利息赔付给卖家
c)原买家支付$5000的各种其他开庭费用，加上HST

这个买家走开扔掉应该交易的房屋，其实代价挺大的！","Text","robot-1","珍妮姐",NULL,"1524829673",NULL,NULL
"Wilson_房东网","村长","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""Hongwei"", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@5d07f0c685d9bbe6d8aa8d153a8aadde89712e178f05038ecb1e62b74447580d"", ""PYInitial"": ""HONGWEI"", ""PYQuanPin"": ""Hongwei"", ""Signature"": "" "", ""UniFriend"": 0, ""AttrStatus"": 2181398535, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@5d07f0c685d9bbe6d8aa8d153a8aadde89712e178f05038ecb1e62b74447580d&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""村长"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Picture","robot-1","珍妮姐",NULL,"1524829780",NULL,NULL
"Wilson_房东网","村长","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""Hongwei"", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@5d07f0c685d9bbe6d8aa8d153a8aadde89712e178f05038ecb1e62b74447580d"", ""PYInitial"": ""HONGWEI"", ""PYQuanPin"": ""Hongwei"", ""Signature"": "" "", ""UniFriend"": 0, ""AttrStatus"": 2181398535, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@5d07f0c685d9bbe6d8aa8d153a8aadde89712e178f05038ecb1e62b74447580d&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""村长"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","请看上边详细记录","Text","robot-1","珍妮姐",NULL,"1524829826",NULL,NULL
"Wilson_台式外卖","劳神","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""劳神"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@f15d5de66a7e89efc8bc6660ad70c3263940ebd8a07bc323861773e9d8ff808e"", ""PYInitial"": ""LS"", ""PYQuanPin"": ""laoshen"", ""Signature"": ""老沈的公众号：9966"", ""UniFriend"": 0, ""AttrStatus"": 4285, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f15d5de66a7e89efc8bc6660ad70c3263940ebd8a07bc323861773e9d8ff808e&chatroomid=@f7d301eee7a0606536ba2db0132bc295&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@f7d301eee7a0606536ba2db0132bc295"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","土豪的女儿要出嫁，土豪的女儿要回家……呵呵呵","Sharing","robot-1","珍妮小猪",NULL,"1524829870",NULL,NULL
"Wilson_政府补助","Xiulin Peng","[{""Sex"": 0, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""Xiulin Peng"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@5a2b31764ba19b3242add005860400db48fb696ff2f354ee21342a0a39f61e79"", ""PYInitial"": ""XIULINPENG"", ""PYQuanPin"": ""XiulinPeng"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 33921831, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@5a2b31764ba19b3242add005860400db48fb696ff2f354ee21342a0a39f61e79&chatroomid=@ab667121a0d7f3295a69a87dc880a277&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@ab667121a0d7f3295a69a87dc880a277"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","哪家公司呢？","Text","robot-1","珍妮m",NULL,"1524830114",NULL,NULL
"Wilson_温莎无忧3","CD","[{""Sex"": 0, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""YX"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@80b0d42b097b46d160baf1f235ea11d23e379317e5e02b7e02f7114defc13a0c"", ""PYInitial"": ""YX"", ""PYQuanPin"": ""YX"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 33820965, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@80b0d42b097b46d160baf1f235ea11d23e379317e5e02b7e02f7114defc13a0c&chatroomid=@b3140a747e9f1d4947487ad617cd8cfb&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""CD"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@b3140a747e9f1d4947487ad617cd8cfb"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","@Yan 没找到的话，可以联系我。","Text","robot-1","珍妮4",NULL,"1524831138",NULL,NULL
"Wilson_房东网","Tony Zhao","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""Tony Zhao"", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@75200e59ef43d0945b0d464d62e43a7ecc3fb2554c5bf209181d3534ab26da2e"", ""PYInitial"": ""TONYZHAO"", ""PYQuanPin"": ""TonyZhao"", ""Signature"": ""开朗，乐观"", ""UniFriend"": 0, ""AttrStatus"": 100761605, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@75200e59ef43d0945b0d464d62e43a7ecc3fb2554c5bf209181d3534ab26da2e&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Video","robot-1","珍妮姐",NULL,"1524831424",NULL,NULL
"Wilson_剧本之家1","allan sun","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""all"", ""SnsFlag"": 177, ""Statues"": 0, ""NickName"": ""allan sun"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@2ab27489dc8d20801dd06214e688fec7"", ""PYInitial"": ""ALLANSUN"", ""PYQuanPin"": ""allansun"", ""Signature"": ""6478645564"", ""UniFriend"": 0, ""AttrStatus"": 101024039, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@2ab27489dc8d20801dd06214e688fec7&chatroomid=@541db528e39eaba866a4b7289cd5d4d6&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@541db528e39eaba866a4b7289cd5d4d6"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","晚上有局吗","Text","robot-1","珍妮本",NULL,"1524831488",NULL,NULL
"Wilson_剧本之家1","allan sun","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""all"", ""SnsFlag"": 177, ""Statues"": 0, ""NickName"": ""allan sun"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@2ab27489dc8d20801dd06214e688fec7"", ""PYInitial"": ""ALLANSUN"", ""PYQuanPin"": ""allansun"", ""Signature"": ""6478645564"", ""UniFriend"": 0, ""AttrStatus"": 101024039, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@2ab27489dc8d20801dd06214e688fec7&chatroomid=@541db528e39eaba866a4b7289cd5d4d6&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@541db528e39eaba866a4b7289cd5d4d6"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","晚上剧本有局吗","Text","robot-1","珍妮本",NULL,"1524831550",NULL,NULL
"Wilson_房东网","WenXiuXuan","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""WenXiuXuan"", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@5aa1d878a1aac0c33f4643903c4c53edd8621f23c8f45da1e99081b2b000e725"", ""PYInitial"": ""WENXIUXUAN"", ""PYQuanPin"": ""WenXiuXuan"", ""Signature"": ""苟富贵 勿相忘"", ""UniFriend"": 0, ""AttrStatus"": 33921317, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@5aa1d878a1aac0c33f4643903c4c53edd8621f23c8f45da1e99081b2b000e725&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","这些法官都是什么法官啊，违约已经有违约金了啊，怎么可能要强卖呢！","Text","robot-1","珍妮姐",NULL,"1524831570",NULL,NULL
"Wilson_房东网","WenXiuXuan","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""WenXiuXuan"", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@5aa1d878a1aac0c33f4643903c4c53edd8621f23c8f45da1e99081b2b000e725"", ""PYInitial"": ""WENXIUXUAN"", ""PYQuanPin"": ""WenXiuXuan"", ""Signature"": ""苟富贵 勿相忘"", ""UniFriend"": 0, ""AttrStatus"": 33921317, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@5aa1d878a1aac0c33f4643903c4c53edd8621f23c8f45da1e99081b2b000e725&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","你去商店买了个手机，然后你又退货了，商店卖不出去只能贱卖，难道商店还要前顾客赔偿差价吗？加拿大的地产本来就已经很畸形了，法官还来这么一出，上次那个华人Case就应该上诉","Text","robot-1","珍妮姐",NULL,"1524831804",NULL,NULL
"Wilson_台式外卖","女司机发广告挣油钱","[{""Sex"": 2, ""Uin"": 0, ""City"": ""Toronto"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""女司机发广告挣油钱"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@bc2f201e379447ad237a7c19a990b233b3fac3f3e0ea8e70a37ea1effd5a4218"", ""PYInitial"": ""NSJFGGZYQ"", ""PYQuanPin"": ""nvsijifaguanggaozhengyouqian"", ""Signature"": ""人生如只如初見"", ""UniFriend"": 0, ""AttrStatus"": 2181402627, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=667132743&username=@bc2f201e379447ad237a7c19a990b233b3fac3f3e0ea8e70a37ea1effd5a4218&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 65539, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@f7d301eee7a0606536ba2db0132bc295"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","我们的西人美女演讲老师曾是CBC news的演讲家，从事演讲行业十年多，从小孩、成人到各种大型公司、机构，做过的演讲培训无数场，为sick kids作过筹款演讲，是sick kids募捐团队的领头人。她是渥太华大学政治学、教育学和商科专业毕业，并获社会学荣誉学士。精通演讲培训、社交礼仪培训，是安省持牌教师。在学校的open school 见面会上，得到了所有家长的高度评价。在现有周三晚中级班和周四高级班的基础上，应广大学生家长要求：
A. 下周四（5月3日）新增演讲中级班，针对4--6年级学生，时间为每周四6:45—8:45pm, $450/八周，（会员价:$345)。另外周四4:30-6:30的高级班尚有余位。
B. 拟开演讲初级班，针对1--3年级学生，时间每周三5:00-6:30pm，$335/八周（会员价$255)。
C. 成人班即将开班, $595/八周（会员价$475），时间灵活可协调。","Text","robot-1","珍妮小猪",NULL,"1524831896",NULL,NULL
